quando	zona	sha256	nome_vecchio	testo
2026-08-04T15:45:36	Gambe e Glutei	249d59842be2bebb1397aee4461028ba5b345f2668ab7f347013a68c87869813	Affondo jump lunge.gif	ump lunge
2026-08-04T15:45:37	Gambe e Glutei	249d59842be2bebb1397aee4461028ba5b345f2668ab7f347013a68c87869813	Affondo jump lunge.gif	Jump lunge
2026-08-04T15:45:48	Gambe e Glutei	249d59842be2bebb1397aee4461028ba5b345f2668ab7f347013a68c87869813	Affondo jump lunge.gif	Jumping lunge
2026-08-04T15:46:46	Gambe e Glutei	167ca90a26b517f4ad08e4f2b4021b824e8ad5e9ffc5e6ef1875532f2f309b5e	Affondo pliometrico manubri (Dumbbell jumping lunge).gif	 manubri
2026-08-04T15:46:49	Gambe e Glutei	167ca90a26b517f4ad08e4f2b4021b824e8ad5e9ffc5e6ef1875532f2f309b5e	Affondo pliometrico manubri (Dumbbell jumping lunge).gif	Jumping manubri
2026-08-04T15:47:12	Gambe e Glutei	167ca90a26b517f4ad08e4f2b4021b824e8ad5e9ffc5e6ef1875532f2f309b5e	Affondo pliometrico manubri (Dumbbell jumping lunge).gif	Jumpi manubri
2026-08-04T15:47:13	Gambe e Glutei	167ca90a26b517f4ad08e4f2b4021b824e8ad5e9ffc5e6ef1875532f2f309b5e	Affondo pliometrico manubri (Dumbbell jumping lunge).gif	Jum manubri
2026-08-04T15:47:14	Gambe e Glutei	167ca90a26b517f4ad08e4f2b4021b824e8ad5e9ffc5e6ef1875532f2f309b5e	Affondo pliometrico manubri (Dumbbell jumping lunge).gif	Ju manubri
2026-08-04T15:47:15	Gambe e Glutei	167ca90a26b517f4ad08e4f2b4021b824e8ad5e9ffc5e6ef1875532f2f309b5e	Affondo pliometrico manubri (Dumbbell jumping lunge).gif	 manubri
2026-08-04T15:47:16	Gambe e Glutei	167ca90a26b517f4ad08e4f2b4021b824e8ad5e9ffc5e6ef1875532f2f309b5e	Affondo pliometrico manubri (Dumbbell jumping lunge).gif	A manubri
2026-08-04T15:47:18	Gambe e Glutei	167ca90a26b517f4ad08e4f2b4021b824e8ad5e9ffc5e6ef1875532f2f309b5e	Affondo pliometrico manubri (Dumbbell jumping lunge).gif	Affondo pliometrico manubri
2026-08-04T15:47:18	Gambe e Glutei	249d59842be2bebb1397aee4461028ba5b345f2668ab7f347013a68c87869813	Affondo jump lunge.gif	Jumpin lunge
2026-08-04T15:47:23	Gambe e Glutei	167ca90a26b517f4ad08e4f2b4021b824e8ad5e9ffc5e6ef1875532f2f309b5e	Affondo pliometrico manubri (Dumbbell jumping lunge).gif	j pliometrico manubri
2026-08-04T15:47:24	Gambe e Glutei	167ca90a26b517f4ad08e4f2b4021b824e8ad5e9ffc5e6ef1875532f2f309b5e	Affondo pliometrico manubri (Dumbbell jumping lunge).gif	 pliometrico manubri
2026-08-04T15:47:26	Gambe e Glutei	167ca90a26b517f4ad08e4f2b4021b824e8ad5e9ffc5e6ef1875532f2f309b5e	Affondo pliometrico manubri (Dumbbell jumping lunge).gif	Jumping pliometrico manubri
2026-08-04T15:48:31	Gambe e Glutei	249d59842be2bebb1397aee4461028ba5b345f2668ab7f347013a68c87869813	Affondo jump lunge.gif	Jumping lunge
2026-08-04T15:53:17	Gambe e Glutei	249d59842be2bebb1397aee4461028ba5b345f2668ab7f347013a68c87869813	Affondo jump lunge.gif	Jumping  lunge
2026-08-04T15:53:18	Gambe e Glutei	249d59842be2bebb1397aee4461028ba5b345f2668ab7f347013a68c87869813	Affondo jump lunge.gif	Jumping split lunge
2026-08-04T15:53:43	Gambe e Glutei	b719429ca7eef77fd59fcd5aa6981695e944c96825ca7d7a28ebb47a753bc350	Salto monopodalico in avanti.gif	Salto una gamba avanti
2026-08-04T15:53:48	Gambe e Glutei	b719429ca7eef77fd59fcd5aa6981695e944c96825ca7d7a28ebb47a753bc350	Salto monopodalico in avanti.gif	Salto una gamba
2026-08-04T15:53:51	Gambe e Glutei	b719429ca7eef77fd59fcd5aa6981695e944c96825ca7d7a28ebb47a753bc350	Salto monopodalico in avanti.gif	Salto una gamba avanti
2026-08-04T15:56:43	Gambe e Glutei	b0fa6a45cb42c0c073c5aff9d0ecef1bc2b6f8cb6ade5c3b4fefa958bce3df02	Squat jump box.gif	 box
2026-08-04T15:56:46	Gambe e Glutei	b0fa6a45cb42c0c073c5aff9d0ecef1bc2b6f8cb6ade5c3b4fefa958bce3df02	Squat jump box.gif	Jumping  box
2026-08-04T15:56:58	Gambe e Glutei	b0fa6a45cb42c0c073c5aff9d0ecef1bc2b6f8cb6ade5c3b4fefa958bce3df02	Squat jump box.gif	Jumping box
2026-08-04T15:57:06	Gambe e Glutei	4c96d34438150cca7194bf0ec31550ca728481fb0b9b206fa754cff2cc753480	Squat jump box con pistol una gamba (Box jump to pistol squat single leg).gif	jump box con pistol una gamba
2026-08-04T15:57:08	Gambe e Glutei	4c96d34438150cca7194bf0ec31550ca728481fb0b9b206fa754cff2cc753480	Squat jump box con pistol una gamba (Box jump to pistol squat single leg).gif	Jump box con pistol una gamba
2026-08-04T15:57:15	Gambe e Glutei	4c96d34438150cca7194bf0ec31550ca728481fb0b9b206fa754cff2cc753480	Squat jump box con pistol una gamba (Box jump to pistol squat single leg).gif	Jump box con una gamba
2026-08-04T15:57:17	Gambe e Glutei	4c96d34438150cca7194bf0ec31550ca728481fb0b9b206fa754cff2cc753480	Squat jump box con pistol una gamba (Box jump to pistol squat single leg).gif	Jump pistolbox con una gamba
2026-08-04T15:57:18	Gambe e Glutei	4c96d34438150cca7194bf0ec31550ca728481fb0b9b206fa754cff2cc753480	Squat jump box con pistol una gamba (Box jump to pistol squat single leg).gif	Jump pistol box con una gamba
2026-08-04T15:57:20	Gambe e Glutei	4c96d34438150cca7194bf0ec31550ca728481fb0b9b206fa754cff2cc753480	Squat jump box con pistol una gamba (Box jump to pistol squat single leg).gif	Jump pistol box
2026-08-04T15:57:27	Gambe e Glutei	4c96d34438150cca7194bf0ec31550ca728481fb0b9b206fa754cff2cc753480	Squat jump box con pistol una gamba (Box jump to pistol squat single leg).gif	Jumping pistol box
2026-08-04T15:57:45	Gambe e Glutei	ed1928deafdeb400589c25a90c387d56a55d892bd1fae9a464b29aa107119ed9	Squat jump box una gamba (Box jump single leg).gif	ump box una gamba
2026-08-04T15:57:47	Gambe e Glutei	ed1928deafdeb400589c25a90c387d56a55d892bd1fae9a464b29aa107119ed9	Squat jump box una gamba (Box jump single leg).gif	Jump box una gamba
2026-08-04T15:57:50	Gambe e Glutei	ed1928deafdeb400589c25a90c387d56a55d892bd1fae9a464b29aa107119ed9	Squat jump box una gamba (Box jump single leg).gif	Jumping box una gamba
2026-08-04T15:58:47	Gambe e Glutei	53bf44b9de47012f4f6c6581e0bad3f19ce3b2b225e970e8413637a117c6005c	Squat Pistol box jump.gif	Jumping pistol box
2026-08-04T15:58:49	Gambe e Glutei	53bf44b9de47012f4f6c6581e0bad3f19ce3b2b225e970e8413637a117c6005c	Squat Pistol box jump.gif	Jumping pistol box 
2026-08-04T15:58:50	Gambe e Glutei	53bf44b9de47012f4f6c6581e0bad3f19ce3b2b225e970e8413637a117c6005c	Squat Pistol box jump.gif	Jumping pistol box 2
2026-08-11T10:32:57	Pettorali	63690910f82557d8f3da73c17aa5013e8c5eb92a278194cc0e35e36e3973205f	Adduzione spalla elastico un braccio in piedi.gif	Adduzione un braccio in piedi
2026-08-11T10:33:01	Pettorali	63690910f82557d8f3da73c17aa5013e8c5eb92a278194cc0e35e36e3973205f	Adduzione spalla elastico un braccio in piedi.gif	Adduzione un braccio elasticoin piedi
2026-08-11T10:33:03	Pettorali	63690910f82557d8f3da73c17aa5013e8c5eb92a278194cc0e35e36e3973205f	Adduzione spalla elastico un braccio in piedi.gif	Adduzione un braccio elastico in piedi
2026-08-11T10:33:09	Pettorali	63690910f82557d8f3da73c17aa5013e8c5eb92a278194cc0e35e36e3973205f	Adduzione spalla elastico un braccio in piedi.gif	Adduzione ubraccio elastico in piedi
2026-08-11T10:33:10	Pettorali	63690910f82557d8f3da73c17aa5013e8c5eb92a278194cc0e35e36e3973205f	Adduzione spalla elastico un braccio in piedi.gif	Adduzione braccio elastico in piedi
2026-08-11T10:34:22	Pettorali	37047e359852a79a035d8fb10d14db022eb2256d4349e1537aae8dae828ef017	Chest press maniglie elastico in piedi.gif	Chest press elastico in piedi
2026-08-11T10:34:26	Pettorali	37047e359852a79a035d8fb10d14db022eb2256d4349e1537aae8dae828ef017	Chest press maniglie elastico in piedi.gif	Chest press maniglie elastico in piedi
2026-08-11T10:34:32	Pettorali	37047e359852a79a035d8fb10d14db022eb2256d4349e1537aae8dae828ef017	Chest press maniglie elastico in piedi.gif	Chest press elastico in piedi
2026-08-11T10:41:15	Pettorali	8c699aa7dfdc2f7f1495c07f3b52c827cff4ea7822ff8b443a2cd6ded952a887	Croci cavi in piedi (Cable fly standing).gif	Croci cavi meidin piedi
2026-08-11T10:41:17	Pettorali	8c699aa7dfdc2f7f1495c07f3b52c827cff4ea7822ff8b443a2cd6ded952a887	Croci cavi in piedi (Cable fly standing).gif	Croci cavi mediin piedi
2026-08-11T10:41:18	Pettorali	8c699aa7dfdc2f7f1495c07f3b52c827cff4ea7822ff8b443a2cd6ded952a887	Croci cavi in piedi (Cable fly standing).gif	Croci cavi medi in piedi
2026-08-11T10:41:59	Pettorali	a94449f6fd860d60de6ce127d281719fec7a377d739b7f69d8adca38d0853b95	Croci cavi alti traiettoria alta in piedi (Cable high-to-high fly standing).gif	Croci cavi medi traiettoria alta
2026-08-11T10:42:32	Pettorali	8c699aa7dfdc2f7f1495c07f3b52c827cff4ea7822ff8b443a2cd6ded952a887	Croci cavi in piedi (Cable fly standing).gif	Croci cavi medi 
2026-08-11T10:44:46	Pettorali	37047e359852a79a035d8fb10d14db022eb2256d4349e1537aae8dae828ef017	Chest press maniglie elastico in piedi.gif	Chest press elastico in
2026-08-11T10:44:54	Pettorali	37047e359852a79a035d8fb10d14db022eb2256d4349e1537aae8dae828ef017	Chest press maniglie elastico in piedi.gif	Chest press elastico inclii
2026-08-11T10:44:55	Pettorali	37047e359852a79a035d8fb10d14db022eb2256d4349e1537aae8dae828ef017	Chest press maniglie elastico in piedi.gif	Chest press elastico incli
2026-08-11T10:44:56	Pettorali	37047e359852a79a035d8fb10d14db022eb2256d4349e1537aae8dae828ef017	Chest press maniglie elastico in piedi.gif	Chest press elastico inclinato
2026-08-11T10:45:57	Pettorali	9c8fd50be569c14fdfc151a01de1414e57aabf3155862cd7ee9a1034dbe3db79	Croci cavi alti in piedi (Cable cross over standing).gif	Croci cavi alti  in piedi
2026-08-11T10:47:24	Pettorali	8c699aa7dfdc2f7f1495c07f3b52c827cff4ea7822ff8b443a2cd6ded952a887	Croci cavi in piedi (Cable fly standing).gif	Croci cavi medi in piedi
2026-08-11T10:47:39	Pettorali	8be005b695f33c2d302164dc22d97d19c869df119f9d411d46d9e40e9bfc98af	Croci cavi in piedi presa prona (Cable fly standing pronated grip).gif	Croci cavi medi presa prona
2026-08-11T10:47:56	Pettorali	db22ea9c61d2cea69e1cfdef42bdb7672e5b7c47a024605747094eed11c01650	Croci cavi panca declinata (Cable fly decline bench).gif	Croci cavi bassipanca declinata
2026-08-11T10:47:56	Pettorali	db22ea9c61d2cea69e1cfdef42bdb7672e5b7c47a024605747094eed11c01650	Croci cavi panca declinata (Cable fly decline bench).gif	Croci cavi bassi panca declinata
2026-08-11T10:48:15	Pettorali	f094a7708d8446f9e6eee7d16a95e512269b8b446d823eef2df870d27d9ee8c9	Croci cavi panca inclinata (Cable fly incline bench).gif	Croci cavi bassi  panca inclinata
2026-08-11T10:48:16	Pettorali	f094a7708d8446f9e6eee7d16a95e512269b8b446d823eef2df870d27d9ee8c9	Croci cavi panca inclinata (Cable fly incline bench).gif	Croci cavi bassi panca inclinata
2026-08-11T10:48:37	Pettorali	a216c4f77594cce36e931141b81ba9ef54d651f4c0afe59a46f656d0d593ce28	Croci cavi panca piana (Cable fly flat bench).gif	Croci cavi bassi panca piana
2026-08-11T10:50:00	Pettorali	3b5ac43014e89e55a5fda818e1560397442a7f689d1c9f6917d42339d00f5932	Croci macchina seduto (Machine fly seated).gif	Croci medimacchina seduto
2026-08-11T10:50:01	Pettorali	3b5ac43014e89e55a5fda818e1560397442a7f689d1c9f6917d42339d00f5932	Croci macchina seduto (Machine fly seated).gif	Croci medi macchina seduto
2026-08-11T10:50:10	Pettorali	3b5ac43014e89e55a5fda818e1560397442a7f689d1c9f6917d42339d00f5932	Croci macchina seduto (Machine fly seated).gif	Crocmacchina seduto
2026-08-11T10:50:12	Pettorali	3b5ac43014e89e55a5fda818e1560397442a7f689d1c9f6917d42339d00f5932	Croci macchina seduto (Machine fly seated).gif	Croci al pettomacchina seduto
2026-08-11T10:50:15	Pettorali	3b5ac43014e89e55a5fda818e1560397442a7f689d1c9f6917d42339d00f5932	Croci macchina seduto (Machine fly seated).gif	Croci al petto macchina seduto
2026-08-11T10:50:45	Pettorali	3b5ac43014e89e55a5fda818e1560397442a7f689d1c9f6917d42339d00f5932	Croci macchina seduto (Machine fly seated).gif	Croci al macchina seduto
2026-08-11T10:50:46	Pettorali	3b5ac43014e89e55a5fda818e1560397442a7f689d1c9f6917d42339d00f5932	Croci macchina seduto (Machine fly seated).gif	Croci macchina seduto
2026-08-11T10:51:24	Pettorali	3c044de930cb88cc17bc944abc9b406e7fb0e1defe8a29e360026f5d619dcc87	Croci un braccio cavi panca declinata (Cable one arm fly decline bench).gif	Croci cavoi un braccio panca declinata
2026-08-11T10:51:25	Pettorali	3c044de930cb88cc17bc944abc9b406e7fb0e1defe8a29e360026f5d619dcc87	Croci un braccio cavi panca declinata (Cable one arm fly decline bench).gif	Croci cavo un braccio panca declinata
2026-08-11T10:51:27	Pettorali	3c044de930cb88cc17bc944abc9b406e7fb0e1defe8a29e360026f5d619dcc87	Croci un braccio cavi panca declinata (Cable one arm fly decline bench).gif	Croci cavo basso un braccio panca declinata
2026-08-11T10:51:36	Pettorali	3c044de930cb88cc17bc944abc9b406e7fb0e1defe8a29e360026f5d619dcc87	Croci un braccio cavi panca declinata (Cable one arm fly decline bench).gif	Croci ca un braccio panca declinata
2026-08-11T10:51:39	Pettorali	3c044de930cb88cc17bc944abc9b406e7fb0e1defe8a29e360026f5d619dcc87	Croci un braccio cavi panca declinata (Cable one arm fly decline bench).gif	Croci cavai bassi  un braccio panca declinata
2026-08-11T10:51:40	Pettorali	3c044de930cb88cc17bc944abc9b406e7fb0e1defe8a29e360026f5d619dcc87	Croci un braccio cavi panca declinata (Cable one arm fly decline bench).gif	Croci cavai bassi un braccio panca declinata
2026-08-11T10:51:45	Pettorali	3c044de930cb88cc17bc944abc9b406e7fb0e1defe8a29e360026f5d619dcc87	Croci un braccio cavi panca declinata (Cable one arm fly decline bench).gif	Croci cavi bassi un braccio panca declinata
2026-08-11T10:57:59	Pettorali	ec81f85d5e44e5f3f49adda3ea85ab26cbe0c6f8cb4d9418940c6ef6f18ccbc6	Dip parallele basse (Low parallel bars dip).gif	Dip station
2026-08-11T10:59:15	Pettorali	ec81f85d5e44e5f3f49adda3ea85ab26cbe0c6f8cb4d9418940c6ef6f18ccbc6	Dip parallele basse (Low parallel bars dip).gif	Dip station 
2026-08-11T10:59:17	Pettorali	ec81f85d5e44e5f3f49adda3ea85ab26cbe0c6f8cb4d9418940c6ef6f18ccbc6	Dip parallele basse (Low parallel bars dip).gif	Dip station parallel
2026-08-11T10:59:19	Pettorali	ec81f85d5e44e5f3f49adda3ea85ab26cbe0c6f8cb4d9418940c6ef6f18ccbc6	Dip parallele basse (Low parallel bars dip).gif	Dip station parallele
2026-08-11T11:00:10	Pettorali	3f340666a2b11eba11fc2f74a2c016ef7162f54909e028aa7b5a67f01b2a9346	Dip parallele sovraccarico (Weighted chest dip parallel bars).gif	Dip station sovraccarico
2026-08-11T11:00:28	Pettorali	ec81f85d5e44e5f3f49adda3ea85ab26cbe0c6f8cb4d9418940c6ef6f18ccbc6	Dip parallele basse (Low parallel bars dip).gif	Dip station
2026-08-11T11:00:48	Pettorali	85a6d3adf2ae7c460e186cd2fa43811ab84cef9c48d829363ea193c565f4c28c	Dip tra due sedie (Between chairs dip).gif	Dipdue sedie
2026-08-11T11:00:49	Pettorali	85a6d3adf2ae7c460e186cd2fa43811ab84cef9c48d829363ea193c565f4c28c	Dip tra due sedie (Between chairs dip).gif	Dip sedie
2026-08-11T11:20:18	Pettorali	c4506b6c8563e7a4189fca2f5d1b3653de8c5d5586410253a6609ad5dec93fa5	Distensioni cavi panca piana (Cable bench press flat bench).gif	Distensioni cavi bassi panca piana
2026-08-11T11:21:42	Pettorali	af407c1889eb1764d1db69ac1121f7ec9fc34c4e147ee7c74bdcd49028732624	Distensioni cavi seduto (Cable chest press seated).gif	Distensioni cavi panca verticale
2026-08-11T11:25:41	Pettorali	c38469828dbe3a02f4cc3fa537742a2aea965ce76c74a22ef839f81ad1cd9355	Distensioni manubri terra (Floor press).gif	Distensioni manubri sterra
2026-08-11T11:25:42	Pettorali	c38469828dbe3a02f4cc3fa537742a2aea965ce76c74a22ef839f81ad1cd9355	Distensioni manubri terra (Floor press).gif	Distensioni manubri sdterra
2026-08-11T11:25:49	Pettorali	c38469828dbe3a02f4cc3fa537742a2aea965ce76c74a22ef839f81ad1cd9355	Distensioni manubri terra (Floor press).gif	Distensioni manubri terra
2026-08-11T11:25:53	Pettorali	c38469828dbe3a02f4cc3fa537742a2aea965ce76c74a22ef839f81ad1cd9355	Distensioni manubri terra (Floor press).gif	Distensioni manubri sdraterra
2026-08-11T11:25:54	Pettorali	c38469828dbe3a02f4cc3fa537742a2aea965ce76c74a22ef839f81ad1cd9355	Distensioni manubri terra (Floor press).gif	Distensioni manubri sdraiatoterra
2026-08-11T11:25:55	Pettorali	c38469828dbe3a02f4cc3fa537742a2aea965ce76c74a22ef839f81ad1cd9355	Distensioni manubri terra (Floor press).gif	Distensioni manubri sdraiato terra
2026-08-11T11:25:56	Pettorali	c38469828dbe3a02f4cc3fa537742a2aea965ce76c74a22ef839f81ad1cd9355	Distensioni manubri terra (Floor press).gif	Distensioni manubri sdraiato a terra
2026-08-11T11:32:18	Pettorali	c99610e4b52a83cff999f4c1188df332751b729040168477305662079829f5dd	Distensioni verticali macchina presa neutra seduto (Machine vertical neutral grip chest press seated).gif	Distensioni ori macchina presa neutra seduto
2026-08-11T11:32:19	Pettorali	c99610e4b52a83cff999f4c1188df332751b729040168477305662079829f5dd	Distensioni verticali macchina presa neutra seduto (Machine vertical neutral grip chest press seated).gif	Distensioni oriz macchina presa neutra seduto
2026-08-11T11:32:21	Pettorali	c99610e4b52a83cff999f4c1188df332751b729040168477305662079829f5dd	Distensioni verticali macchina presa neutra seduto (Machine vertical neutral grip chest press seated).gif	Distensioni orizzonal macchina presa neutra seduto
2026-08-11T11:32:22	Pettorali	c99610e4b52a83cff999f4c1188df332751b729040168477305662079829f5dd	Distensioni verticali macchina presa neutra seduto (Machine vertical neutral grip chest press seated).gif	Distensioni orizzon macchina presa neutra seduto
2026-08-11T11:32:25	Pettorali	c99610e4b52a83cff999f4c1188df332751b729040168477305662079829f5dd	Distensioni verticali macchina presa neutra seduto (Machine vertical neutral grip chest press seated).gif	Distensioni orizzontali macchina presa neutra seduto
2026-08-11T11:42:12	Pettorali	89381fcacada41033537807a56015792a2a2ec0fee6dc40614a44eb3cfb86cf7	Piegamenti alternati un braccio assistenza braccio teso (Alternate one arm push up extended arm assisted).gif	Piegamenti Archer
2026-08-11T11:42:50	Pettorali	89381fcacada41033537807a56015792a2a2ec0fee6dc40614a44eb3cfb86cf7	Piegamenti alternati un braccio assistenza braccio teso (Alternate one arm push up extended arm assisted).gif	Piegamenti rcher
2026-08-11T11:42:51	Pettorali	89381fcacada41033537807a56015792a2a2ec0fee6dc40614a44eb3cfb86cf7	Piegamenti alternati un braccio assistenza braccio teso (Alternate one arm push up extended arm assisted).gif	Piegamenti archer
2026-08-11T11:43:04	Pettorali	93bcd38bd880bcb7a24787b7bf58d65f4cd68d9e217a9df6e366d427c8c40479	Piegamenti arciere panca piana (Archer push up on flat bench).gif	Piegamenti arc panca piana
2026-08-11T11:43:07	Pettorali	93bcd38bd880bcb7a24787b7bf58d65f4cd68d9e217a9df6e366d427c8c40479	Piegamenti arciere panca piana (Archer push up on flat bench).gif	Piegamenti archer panca piana
2026-08-11T11:47:12	Pettorali	93bcd38bd880bcb7a24787b7bf58d65f4cd68d9e217a9df6e366d427c8c40479	Piegamenti arciere panca piana (Archer push up on flat bench).gif	Piegamenti archer bracpanca piana
2026-08-11T11:47:13	Pettorali	93bcd38bd880bcb7a24787b7bf58d65f4cd68d9e217a9df6e366d427c8c40479	Piegamenti arciere panca piana (Archer push up on flat bench).gif	Piegamenti archer braccio panca piana
2026-08-11T11:47:25	Pettorali	93bcd38bd880bcb7a24787b7bf58d65f4cd68d9e217a9df6e366d427c8c40479	Piegamenti arciere panca piana (Archer push up on flat bench).gif	Piegamenti archer braccio su panca piana
2026-08-11T11:47:49	Pettorali	93bcd38bd880bcb7a24787b7bf58d65f4cd68d9e217a9df6e366d427c8c40479	Piegamenti arciere panca piana (Archer push up on flat bench).gif	Piegamenti archer braccio rialza
2026-08-11T11:47:49	Pettorali	93bcd38bd880bcb7a24787b7bf58d65f4cd68d9e217a9df6e366d427c8c40479	Piegamenti arciere panca piana (Archer push up on flat bench).gif	Piegamenti archer braccio rialzato
2026-08-11T12:00:16	Pettorali	c097dbcb5d950fc4963243fbc650e25ef3ec12a516ab22f5a747c041cae8f204	Piegamenti deficit (Deficit push up floor).gif	Piegamenti deficit 
2026-08-11T12:00:38	Pettorali	c097dbcb5d950fc4963243fbc650e25ef3ec12a516ab22f5a747c041cae8f204	Piegamenti deficit (Deficit push up floor).gif	Piegamenti deficit s u
2026-08-11T12:00:39	Pettorali	c097dbcb5d950fc4963243fbc650e25ef3ec12a516ab22f5a747c041cae8f204	Piegamenti deficit (Deficit push up floor).gif	Piegamenti deficit s urialzo
2026-08-11T12:00:46	Pettorali	c097dbcb5d950fc4963243fbc650e25ef3ec12a516ab22f5a747c041cae8f204	Piegamenti deficit (Deficit push up floor).gif	Piegamenti deficit s u
2026-08-11T12:00:48	Pettorali	c097dbcb5d950fc4963243fbc650e25ef3ec12a516ab22f5a747c041cae8f204	Piegamenti deficit (Deficit push up floor).gif	Piegamenti deficit s
2026-08-11T12:00:50	Pettorali	c097dbcb5d950fc4963243fbc650e25ef3ec12a516ab22f5a747c041cae8f204	Piegamenti deficit (Deficit push up floor).gif	Piegamenti deficit su rialzo
2026-08-11T12:04:19	Pettorali	313cbb11bef1790d203d712212658a35bebad068604677ab86b6dc5615143766	Piegamenti deficit tra panche piane (Deficit push up between flat benches).gif	Piegamenti deficit su panche piane
2026-08-11T12:04:59	Pettorali	313cbb11bef1790d203d712212658a35bebad068604677ab86b6dc5615143766	Piegamenti deficit tra panche piane (Deficit push up between flat benches).gif	Piegamenti deficit s panche piane
2026-08-11T12:05:01	Pettorali	313cbb11bef1790d203d712212658a35bebad068604677ab86b6dc5615143766	Piegamenti deficit tra panche piane (Deficit push up between flat benches).gif	Piegamenti deficit salto panche piane
2026-08-11T12:05:07	Pettorali	313cbb11bef1790d203d712212658a35bebad068604677ab86b6dc5615143766	Piegamenti deficit tra panche piane (Deficit push up between flat benches).gif	Piegamenti deficit s panche piane
2026-08-11T12:05:09	Pettorali	313cbb11bef1790d203d712212658a35bebad068604677ab86b6dc5615143766	Piegamenti deficit tra panche piane (Deficit push up between flat benches).gif	Piegamenti deficit slancio panche piane
2026-08-11T12:06:10	Pettorali	926591f652a527f3897abbc998d6d82eb103e5b6e5cce02add8d046b5d7ceb1f	Piegamenti ginocchia (Knee push up floor).gif	Piegamenti  ginocchia
2026-08-11T12:06:11	Pettorali	926591f652a527f3897abbc998d6d82eb103e5b6e5cce02add8d046b5d7ceb1f	Piegamenti ginocchia (Knee push up floor).gif	Piegamenti facili ginocchia
2026-08-11T12:06:13	Pettorali	926591f652a527f3897abbc998d6d82eb103e5b6e5cce02add8d046b5d7ceb1f	Piegamenti ginocchia (Knee push up floor).gif	Piegamenti facilitati ginocchia
2026-08-11T12:09:08	Pettorali	e4908b49cdfd09f4f5ec1072fef2d890afca7dccc261128ebb36a946b26c59a5	Piegamenti kettlebell (Kettlebell push up).gif	Piegamenti deficit kettlebell
2026-08-11T12:10:11	Pettorali	c097dbcb5d950fc4963243fbc650e25ef3ec12a516ab22f5a747c041cae8f204	Piegamenti deficit (Deficit push up floor).gif	Piegamenti deficit rialzo
2026-08-11T12:12:49	Pettorali	944f9a090c4b22daa4af5e1b3665c13b46562bec056794459798e89a147c859e	Piegamenti mani step (Push up step floor).gif	Piegamenti mani nestep
2026-08-11T12:12:50	Pettorali	944f9a090c4b22daa4af5e1b3665c13b46562bec056794459798e89a147c859e	Piegamenti mani step (Push up step floor).gif	Piegamenti mani neutstep
2026-08-11T12:12:52	Pettorali	944f9a090c4b22daa4af5e1b3665c13b46562bec056794459798e89a147c859e	Piegamenti mani step (Push up step floor).gif	Piegamenti mani neutre step
2026-08-11T12:14:09	Pettorali	f2927b7cd43495b062de37422520f5bb66299c1be592a4e1192bba62189413d9	Piegamenti maniglie (Deficit push up handles floor).gif	Piegamenti dip
2026-08-11T12:14:25	Pettorali	f2927b7cd43495b062de37422520f5bb66299c1be592a4e1192bba62189413d9	Piegamenti maniglie (Deficit push up handles floor).gif	Piegamenti deficidip
2026-08-11T12:14:26	Pettorali	f2927b7cd43495b062de37422520f5bb66299c1be592a4e1192bba62189413d9	Piegamenti maniglie (Deficit push up handles floor).gif	Piegamenti deficit dip
2026-08-11T12:20:01	Pettorali	f2927b7cd43495b062de37422520f5bb66299c1be592a4e1192bba62189413d9	Piegamenti maniglie (Deficit push up handles floor).gif	Piegamenti deficit dip  station
2026-08-11T12:20:05	Pettorali	f2927b7cd43495b062de37422520f5bb66299c1be592a4e1192bba62189413d9	Piegamenti maniglie (Deficit push up handles floor).gif	Piegamenti deficit dip station
2026-08-11T12:21:30	Pettorali	6ea6bf4c198aadd24eb70b37536ded388691b88efb258caac6df4d8f91ce322a	Piegamenti tocco al petto (Chest tap push up).gif	Piegamenti pliometr tocco al petto
2026-08-11T12:21:33	Pettorali	6ea6bf4c198aadd24eb70b37536ded388691b88efb258caac6df4d8f91ce322a	Piegamenti tocco al petto (Chest tap push up).gif	Piegamenti pliometrici tocco al petto
2026-08-11T12:21:52	Pettorali	6ea6bf4c198aadd24eb70b37536ded388691b88efb258caac6df4d8f91ce322a	Piegamenti tocco al petto (Chest tap push up).gif	Piegamenti pliometrici tocco  petto
2026-08-11T12:21:53	Pettorali	6ea6bf4c198aadd24eb70b37536ded388691b88efb258caac6df4d8f91ce322a	Piegamenti tocco al petto (Chest tap push up).gif	Piegamenti pliometrici tocco petto
2026-08-11T12:22:24	Pettorali	385d984e4c4a85e50f92ea7f643e227539ceaf552beb10aaaef010b6995a9776	Piegamenti tocco incrociato spalla.gif	Piegamenti tocco incrociato
2026-08-11T12:26:47	Pettorali	b99ae6dd761ac0fbccd65d15b7006d6b520ef64741ae550bb0ce7db033f8a191	Piegamenti un braccio palla medica (Medicine ball push up single arm).gif	Piegamenti defun braccio palla medica
2026-08-11T12:26:55	Pettorali	b99ae6dd761ac0fbccd65d15b7006d6b520ef64741ae550bb0ce7db033f8a191	Piegamenti un braccio palla medica (Medicine ball push up single arm).gif	Piegamenti un braccio palla medica
2026-08-11T12:27:37	Pettorali	27efb33e875cdfdd4bbc3eaee1d4559b0508bad75dfce7c7f04cd372e1f81346	Piegamenti una mano palla medica (Medicine ball one arm push up floor).gif	Piegamenti deffuna mano palla medica
